texto,tipo
Marcha personal de salud en Oaxaca,2
Se registra enfrentamiento armado entre civiles y policías en la Tolome-Paso de Ovejas,2
Marcha retrasa a personas que salen a sus actividades esenciales,2
VERACRUZ: Enfrentamiento entre palaperos y turistas deja personas lesionadas,2
Marchan en la CDMX a 7 años de la desaparición de los 43 de Ayotzinapa,2
Participará Oaxaca en marcha a favor de la vida el 3 de octubre,8
"Deja un muerto enfrentamiento de GN y AEI con presuntos narcomenudistas en San Francisco del Mar, Oaxaca",2
Con bloqueo cierran paso a tiradero municipal y a la Costa,2
Tres bloqueos en el Istmo afectan tránsito a Oaxaca y a Veracruz,2
Marcha y bloqueos sitian a la ciudad de Oaxaca,2
Marchan para pedir reinstalación de personal médico despedido en Oaxaca,2
Habitantes de Jocotepec retienen a policías estatales en bloqueo carretero,2
Permanecen bloqueos en la capital y zona conurbada de la ciudad de Oaxaca.,2
Violentan derecho de tránsito con varios bloqueos en Oaxaca,2
Personal médico despedido mantiene bloqueo en el crucero del aeropuerto,2
"Indignante, pobladores de Jocotepec retienen ambulancia de Cruz Ámbar en bloqueo de Sebastopol en Tuxtepec",2
Levantan bloqueo en el Istmo; pobladores de Chimalapa recibirán recursos,2
Bloqueos complican la movilidad en la ciudad de Oaxaca,2
Continúa bloqueo en carretera del Istmo,2
"Tras finalizar bloqueo en Jalapa, transportistas reportan pérdidas millonarias.",2
Trasciende enfrentamiento de policías y sujetos armados,2
OAXACA: normalistas de la Mixteca marcharán por el No Olvido del Movimiento Estudiantil del 68,2
Codeci anuncia bloqueos para conmemorar 11 aniversario luctuoso de su líder fundador Catarino Torres Pereda,2
[VIDEO] Realizan marcha pro-vida en Tuxtepec,8
Bloqueo en Ciudad Administrativa afecta trámites y servicios,2
Sindicato del IEBO anuncia bloqueos en todas las salidas/entradas a Tuxtepec,2
Retiran bloqueo de calles aledañas al Palacio Municipal de la ciudad de Oaxaca,2
Trabajadores de limpia instalaron bloqueos en la ciudad de Oaxaca,2
Desaire de Oswaldo García propicia bloqueo en Tinoco y Palacios,2
Dos grupos anuncian bloqueos y manifestaciones para este miércoles en Tuxtepec,2
OAXACA: SUTIEBO activa bloqueos en regiones del Estado por millonaria deuda,2
[VIDEO] Bloqueos 'secuestraron'Tuxtepec; comerciantes reportan perdidas millonarias,2
"No a todos les fue mal con los bloqueos en Tuxtepec, taxistas repuntaron en pasajes",2
"Retiran bloqueos en la ciudad de Oaxaca, se normaliza el tránsito",2
Diálogo sin afectaciones pide Segego ante bloqueos en Oaxaca,2
¡Se suma a bloqueos! Undeci exige atención de Bienestar y gobierno,2
Padecen negocios pandemia y bloqueos en Tuxtepec,2
Baja 60% el servicio de empresas transportistas por bloqueos en Oaxaca,2
Personal de limpia reinicia bloqueos en la ciudad de Oaxaca,2
"OAXACA: se alista bloqueo indefinido en carretera Pinotepa – Acapulco, pobladores de La Muralla piden recursos conforme a la ley aseguran",2
OAXACA: latente retomar bloqueos por parte de trabajadores de limpia,2
Retiran manifestantes bloqueo en Pinotepa Nacional,2
Indolencia de autoridades municipales genera tres bloqueos hoy.,2
Sindicalizados retiran bloqueo en la avenida Universidad,2
Antorcha campesina plantea exigencias al estado con bloqueos,2
"Trasciende enfrentamiento a balazos entre ministeriales y civiles, en Tantoyuca",2
Retiran bloqueo transportistas de la Semarnat; atiende Segego la problemática.,2
"OAXACA: Se libera bloqueo en carretera a Juquila, habría sido cerrado poco más de 15 días",2
Afectan movilidad en Miahuatlán con dos bloqueos,2
"Con bloqueo carretero piden cancelar proyecto minero San José, en Oaxaca",2
OAXACA: Añeja demanda genera bloqueo carretero en Zaachila,2
Retiran antimineras bloqueo hacia la Sierra Sur y Costa de Oaxaca,2
Tras mesa de diálogo retiran bloqueo en Carretera Federal 200,2
Desatención en CEA y Segego propicia bloqueos en Oaxaca,2
OAXACA: Activan bloqueos por detención de un integrante de CTM,2
Marchan padres de los 43 en Chilpancingo por 85 meses de caso Ayotzinapa,2
OAXACA: Con bloqueo STEUABJO exige toma de nota,2
OAXACA: Amanece bloqueo por crisis en sector salud,2
Con bloqueos a vías férreas demandan información del Corredor Interoceánico en Oaxaca,2
Vecinos desalojan a quienes bloqueaban en carretera del Istmo,2
Pueblo de San Juan Mazatlán acciona con bloqueos; cierra Transistmica y carretera Tuxtepec-Palomares,2
Reportan enfrentamiento entre policías y vendedores ambulantes en Oaxaca,2
Mototaxistas del grupo OLI anuncian bloqueo carretero.,2
Prometen plazas a trabajadores de Salud tras marcha en Acapulco,8
Bloqueos viales en Oaxaca de Juárez suman 4 semanas consecutivas,2
Bloqueo en crucero de Huayapam impide movilidad de personas,2
OAXACA: integrantes de CODECI dan otro día de bloqueo a capitalinos,2
Cumple tres días en Oaxaca bloqueo carretero que impide paso a turistas y comerciantes del Istmo a Huatulco,2
Van 4 días de afectaciones por bloqueo en el Istmo de Tehuantepec,2
Marcharán el 23 de octubre por asesinato de Heriberto Pazos,2
Retiran bloqueo de la avenida Universidad,2
Recuerdan con marcha y homenajes a Heriberto Pazos,8
Van 8 días de afectaciones por bloqueo en Huamelula,2
Bloqueo en el IMECA por parte de trabajadores del SAP en Juchitán,2
Investiga Fiscalía de Oaxaca enfrentamientos en San Esteban Atatlahuca,2
Retiran bloqueo en carretera de Río Grande a Juquila,2
Bloqueos afectan movilidad en la colonia Reforma,2
OAXACA: por obra escolar se realiza bloqueo en carretera federal,2
"Con diálogo, la Policía Estatal logra desactivar bloqueos en la ciudad de Oaxaca.",2
En Huajuapan marchan contra decreto que obliga a mayores de edad a mostrar certificado de vacunación,2
La ENSFO marcha para encubrir a su director,8
"Fiscalía General interviene e inicia investigación en San Esteban Atatlahuca, tras enfrentamiento armado",2
Marchan cientos en Oaxaca a favor de la vida y contra el aborto,2
Damnificados por las lluvias en el Istmo amenazan con bloqueos,2
OAXACA: CIPO realiza bloqueos en exigencia de justicia,2
Retiran bloqueo entre Atatlahuca y Santa Cruz Nundaco,2
Retiran bloqueo en carretera a la Costa,2
Desquician bloqueos la ciudad de Oaxaca,2
Marchan por dignidad y respeto en Tuxtepec,2
OAXACA: 'no cambia nada'dice líder de Sindicato Independiente 3 de Marzo al anunciar otro día de bloqueos en la capital,2
¡Otra vez! Desquician a Tuxtepec con bloqueos,2
"Canceladas por bloqueos, 20% de reservaciones hoteleras en Oaxaca",2
Mantendrán Sindicato 3 de Marzo bloqueos en Oaxaca hasta una respuesta,2
"[VIDEO] En la vida hay que enfrentar los problemas, recomienda Murat a edil de Oaxaca; convoca a dialogo en Palacio para levantar bloqueos",2
OAXACA: Gobernador del Estado atiende a Sindicato 3 de Marzo tras 15 horas de bloqueos,2
Sindicato 3 de Marzo prolonga bloqueo hasta las 10 de la noche y reanuda mañana a las cinco.,2
Levanta SUTIEBO bloqueo en la Costa tras promesa de solución,2
Continúa bloqueo en la calle Miguel Cabrera de la ciudad de Oaxaca,2
Bloqueo en el Istmo impide paso hacia Chiapas,2
San Juan Bautista Jayacatlán: con escuelas cerradas y sin medicamentos para hacer frente a COVID-19,11
"Aplican ""alerta naranja"" en poblaciones ribereñas por fuertes lluvias",6
Solicitarán apoyo para 3 mil afectados por fuertes lluvias registradas en Santa María Jacatepec,6
Regresan alumnos con sistema mixto a casa de cultura en Tuxtepec,3
"Oaxaca, con crisis de salud, económica y educativa por tercera ola de contagios COVID-19",7
"Jessica Anahí, amiga del balón, nació en cuna de familia futbolistas",5
"Llaman al rescate de la laguna Biahuidó' en Juchitán, personajes políticos pretenden invadirlo",9
Los 3 libros de Editorial Porrúa para festejar la Independencia,3
Congreso de Yucatán aprobó esta tarde las reformas que permitirán el matrimonio igualitario,9
Gran cuadrangular de veteranos; el torneo que reunirá a lo más granado de la categoría,5
Trasladaba paquete de mariguana en taxi foráneo en Tlacolula de Matamoros,4
Novia de Sammy Pérez rechaza explicar destino del dinero de las cuentas del comediante fallecido,3
"Alerta Protección civil de probables inundaciones en zonas bajas de Jacatepec, Chiltepec y Tuxtepec",6
"Coches varados y casas inundadas en Juchitán, estragos por fenómeno meteorológico",6
"Promesas sí, hechos no",3
Piden legisladores de Oaxaca no dejar entrega de bases de salud en manos de sindicatos,9
Cambio de corcholatas.,3
"Exhibe Alfonso Barrera ""La felicidad es una ola poderosa""",3
"Poder y dinero | Víctor Sánchez Baños | Sindicatos, corrupción y complicidad",9
Rescata Nativitas Coatlán antiguo lienzo mixe que data del siglo XV,1
Cierran de manera definitiva 22 negocios en la capital oaxaqueña; locatarios no pudieron solventar sus gastos de operación,7
"Pese a los tiempos difíciles, no nos ‘rajamos’: dice 'Don Papitas', conocido vendedor de frituras de Tuxtepec",7
Denuncian despidos injustificados catedráticos de Universidad Bienestar campus Tlaxiaco,9
Amigos por siempre,3
Ensayo positivo en casa para Cafetaleros de Chiapas,3
Britney Spears anuncia que se casará por tercera vez,3
"(Video)Como por milagro, sacerdote desaparece celular; usa una biblia para robar a comensales",3
"Inés Gómez Mont y su esposo habrían desviado 3 mmdp de Segob, publica Animal Político",4
Abren convocatoria para el primer Concurso Estatal de Día de Muertos,1
"Hernán Cortés, el personaje efímero que traspasó el tiempo y permanece",3
"El Huipil de Valle Nacional, en peligro de extinción; solo ocho personas luchan por su rescate",1
En un bar en San Pablo Güilá fueron rescatadas dos mujeres que eran explotadas,4
VERACRUZ: Varón se niega a seguir bebiendo con su amigo y termina asesinado,4
"Dejaría ""Nicholas"" más inundaciones, alerta Conagua",6
"""Escribir es como buscar una senda secreta"", reflexiona Villoro desde Oaxaca sobre su nuevo libro",3
Fracasa gobierno de México en su intención de contener caravana,1
Telesecundaria de Huajuapan regresa a las aulas para brindar asesorías,3
"La niñez, feliz con el regreso a las aulas",3
Explora Rodrigo Morlesin mundos mágicos en su nuevo libro ‘¿A dónde va este tren?’,1
"Poder y Dinero | Víctor Sánchez Baños | Una vez más: ¡Los celulares!, idiotas",3
¿Tienes adolescentes en casa? Uno de cada 7 puede tener problemas de salud mental,11
Libros de ayer y hoy | Teresa Gil | El mes de la Patria en sus avatares y su devenir creativo,1
Asesinan a balazos a un individuo frente a la casa ejidal de Ejutla,4
Humberto Aguilar Coronado | Palabra de tigre | Hace 30 años,3
"OAXACA: municiones, dinero y droga lo asegurado tras cateos en Juchitán",4
Activan protocolo emergente por brote de Covid en secundaria de Morelos,11
En cateos decomisan droga y municiones en Juchitán de Zaragoza,4
OAXACA: sexoservidora termina lesionada por riña,0
"Familia encuentra en la puerta de su casa una caja con flores y una bomba casera, en Emiliano Zapata, Veracruz",0
Continuarán lluvias en Oaxaca debido a la tormenta tropical Nicholas,6
Entregan despensas a familias oaxaqueñas Minera Cuzcatlán y San José del Progreso,9
El Ayuntamiento de San José del Progreso y Compañía Minera Cuzcatlán lanzan su programa de becas 2021-2022 a favor de 161 estudiantes del municipio,9
Piden a locatarios de Tamazulápam mostrar certificado de vacunación anticovid,11
Fomenta IEEPO en estudiantes de nivel básico amor y respeto por la naturaleza,3
Millennials carecen de ingresos suficientes para adquirir una casa propia en México,7
Explosión de pirotecnia deja 2 lesionados y 5 casas dañadas en Oaxaca,0
Muere mujer al caer de una casa de tres pisos en Juchitán,0
Libros de ayer y hoy | Teresa Gil | ¿Golpes blandos?,3
Exnovio de Laura Bozzo acepta agarrarse a golpes con Alfredo Adame,3
"Las 'corcholatas', lección de democracia de Mura",3
Entre el pecado y el placer; la oscura historia del sexo anal,3
Denuncia anónima a través de la Línea del Fiscal permite la detención de tres probables narcomenudistas; cateo realizado en la Cuenca,4
• Apoyan Migrantes con Remesas,3
Indigente encontrado sin vida en Huixtla,4
La conmovedora historia de 'Pay de Limón': el perro mutilado por los Zetas y rescatado por el albergue que colapsó en Xochimilco,3
10 extrañas fobias sobre el amor y el sexo que NO imaginarías,3
Señor de 40 años se suicida al interior de su casa en Puerto Madero,0
Libros de ayer y hoy | Teresa Gil | Violencia y radicalismo,3
"Se siguen muriendo los indigentes, ante indolencia del edil Oswaldo García Jarquín",0
"Doña Migue: una vida rescatando ""lomitos""",3
"Ejecutamos cateos simultáneos en Juchitán de Zaragoza; aseguramos droga, municiones, dinero en efectivo y detuvimos a dos personas: FGEO",4
FGEO rescata a dos mujeres víctimas del delito de trata de personas; estaban en un bar en San Pablo Guilá,4
"Recupera su motocicleta, uno de sus 'amigos'se la robó hace un mes",4
"Tras rescate de 3 niños en Oaxaca, alerta 4T que crimen organizado recluta halcones con videojuegos",4
Corazón de Guaje: un espacio cultural multidisciplinario en Oaxaca pensado para tiempos de pandemia,1
"Entre diablos y borrachos, una exposición colectiva que arropa a artistas emergentes de Oaxaca",1
Se complica situación de Vicente Fernández; hospitalizan a su esposa,1
"Tormenta tropical ""Nicholas"" provoca suspensión de clases en Culiacán y Navolato",6
Alcoholizados provocan choque y volcadura en Oaxaca,0
"Se forma tormenta tropical ""Nicholas"", en el Golfo de México: Conagua",6
Lleva ICATECH cursos a Palenque y Catazajá,3
"Un agente muerto y un lesionado de gravedad, el saldo tras volcadura de unidad de la GN en Miahuatlán",0
Alebrijes de Oaxaca y Compañía Minera Cuzcatlán establecen alianza en favor del desarrollo del deporte en Oaxaca,5
"Aun con semáforo amarillo, la población debe acatar medidas sanitarias: SSO",11
Solo en 4 de 68 planteles del Cobao ofrecen asesorías presenciales,3
El otro legado de Francisco Toledo: rescate y conservación del patrimonio documental de Oaxaca,1
"En Oaxaca, Grito de Independencia será a puerta cerrada por covid, informa gobernador",11
Fallo de la Corte sobre el aborto sienta un precedente en un país mayoritariamente católico: medios,10
Muere abuelito afuera de su casa en Puerto Madero,0
"Por el delito de abuso de autoridad y coalición de servidores públicos, vinculan a proceso a integrante del sindicato del sector salud: FGEO",4
Ejecuta Fiscalía General un cateo más en la región de la Costa,4
"Tras cateo en Distrito de Ocotlán, Fiscalía General asegura más de medio centenar de tinacos con reporte de robo",4
Realiza FGEO cateo en Ayoquezco de Aldama y asegura productos con reporte de robo,4
"Ejecuta Fiscalía General cateo en San Raymundo Jalpan; asegura armas, municiones y uniformes apócrifos de seguridad pública",4
"Tras realizar 4 cateos simultáneos, Fiscalía General desmantela probable célula criminal que operaba en Valles Centrales",4
"Tras cateo en Pinotepa Nacional, Fiscalía General asegura psicotrópicos y detiene a un sujeto",4
"Logra FGEO sentencia por lesiones calificadas y privación ilegal de la libertad por hechos cometidos contra agente del Ministerio Público, en Tlaxiaco",4
Fiscalía General detiene y vincula a proceso con prisión preventiva a probable ladrón de casas; sumaba más de 7 robos,4
'Toda la fuerza Institucional para hacer justicia y capturar a homicidas de Agente; no detendremos las acciones contra la delincuencia': Fiscal General,4
